2019-10-23 16:52:10,2019-10-23 16:53:15,IP Address,129.170.194.190,100,64,True,2019-10-23 16:53:15,R_1eQV8VbYtBOczeN,,,,,43.704498291015625,-72.285003662109375,anonymous,EN,7,7,"$100,000 to $149,999",0
2019-10-23 16:52:24,2019-10-23 16:54:08,IP Address,129.170.194.171,100,103,True,2019-10-23 16:54:08,R_2uxinLKKmlJzHkz,,,,,43.701904296875,-72.2826995849609375,anonymous,EN,5,5,"$150,000+",0
2019-10-23 16:51:51,2019-10-23 16:56:03,IP Address,129.170.194.190,100,251,True,2019-10-23 16:56:03,R_25NQfKCmQWBFCgg,,,,,43.704498291015625,-72.285003662109375,anonymous,EN,3,8,"$100,000 to $149,999",0
2019-10-23 16:56:00,2019-10-23 16:56:33,IP Address,129.170.194.210,100,33,True,2019-10-23 16:56:33,R_DMhGHvWnTxJP3gt,,,,,43.704498291015625,-72.285003662109375,anonymous,EN,7,7,"$100,000 to $149,999",0
2019-10-23 16:56:24,2019-10-23 16:57:28,IP Address,129.170.194.172,100,63,True,2019-10-23 16:57:28,R_2DN5UldSeIghJVj,,,,,43.704498291015625,-72.285003662109375,anonymous,EN,7,7,"$150,000+",0
2019-10-23 16:56:13,2019-10-23 16:57:44,IP Address,129.170.194.184,100,90,True,2019-10-23 16:57:44,R_21ui0aqsWB4j6EV,,,,,43.704498291015625,-72.285003662109375,anonymous,EN,5,8,"$150,000+",0
2019-10-23 16:57:00,2019-10-23 16:57:45,IP Address,129.170.194.146,100,44,True,2019-10-23 16:57:45,R_1FbI03rKVFndRUe,,,,,43.704498291015625,-72.285003662109375,anonymous,EN,8,10,"$150,000+",0
2019-10-23 16:58:38,2019-10-23 16:59:20,IP Address,129.170.194.169,100,42,True,2019-10-23 16:59:21,R_1rvH0LQpgIKIlRW,,,,,43.701904296875,-72.2826995849609375,anonymous,EN,7,6,"$100,000 to $149,999",0
2019-10-23 16:58:21,2019-10-23 16:59:53,IP Address,129.170.194.145,100,92,True,2019-10-23 16:59:54,R_O85yZ21jA5m6tbP,,,,,43.704498291015625,-72.285003662109375,anonymous,EN,1,6,"$150,000+",1
2019-10-23 17:02:34,2019-10-23 17:03:03,IP Address,162.252.89.65,100,28,True,2019-10-23 17:03:03,R_2bP34oTMnLoMDkJ,,,,,35.6208038330078125,-117.6732025146484375,anonymous,EN,8,8,"$100,000 to $149,999",0
2019-10-23 17:12:24,2019-10-23 17:13:02,IP Address,188.74.90.197,100,38,True,2019-10-23 17:13:03,R_1kSVJ8EYaG6IJd4,,,,,55.9488983154296875,-3.1631927490234375,anonymous,EN,9,9,"$100,000 to $149,999",0
2019-10-23 16:44:34,2019-10-23 17:14:45,IP Address,129.170.194.162,100,1811,True,2019-10-23 17:14:45,R_210p7uKJkiVwDgZ,,,,,43.704498291015625,-72.285003662109375,anonymous,EN,10,10,"$150,000+",0
